geoname_id	name	ascii_name	population	latitude	longitude	feature_code
13308620	Bao'an	Bao'an	4476554	22.5521300	113.8828800	PPLA3
13512505	Lüliang	Lueliang	3346500	37.5192000	111.1443600	PPLA2
1797873	Huai'an	Huai'an	2494013	33.5886100	119.0191700	PPL
10859300	Lianyungang	Lianyungang	2001009	34.5984500	119.2155600	PPLA2
11838258	Bayan Nur	Bayan Nur	1760000	40.7414300	107.3859900	PPL
1793724	Tai’an	Tai'an	1735425	36.1852800	117.1200000	PPLA2
7283386	Changshu	Changshu	1677050	31.6461500	120.7422100	PPLA3
1807681	Huainan	Huainan	1666826	32.6263900	116.9969400	PPL
12358576	Wanzhou	Wanzhou	1545900	30.7645100	108.3958600	PPLA3
1806602	Cixi	Cixi	1457510	30.1764000	121.2457000	PPLA3
10942359	Baoji	Baoji	1437802	34.3677500	107.2370500	PPLA2
1793771	Suqian	Suqian	1437685	33.9491700	118.2958300	PPLA2
1788534	Xinyang	Xinyang	1230042	32.1227800	114.0655600	PPL
10942283	Jinzhong	Jinzhong	1226617	37.6840300	112.7547100	PPLA2
1808956	Changzhi	Changzhi	1214940	36.1838900	113.1052800	PPLA2
13405906	Luohu District	Luohu District	1143801	22.5472100	114.1314900	PPLX
1786746	Yichun	Yichun	1045952	27.8333300	114.4000000	PPLA2
1806535	Huzhou	Huzhou	1015937	30.8703000	120.0933000	PPLA2
1808857	Hanzhong	Hanzhong	1006557	33.0750700	107.0221400	PPLA2
7602670	Zhu Cheng City	Zhu Cheng City	1000000	35.9950200	119.4025900	PPLA3
2036662	Huludao	Huludao	944495	40.7524300	120.8355200	PPLA2
1886762	Zhoushan	Zhoushan	882932	29.9886900	122.2048800	PPLA3
1799194	Guang’an	Guang'an	858159	30.4741300	106.6369600	PPLA2
1785412	Zhabei	Zhabei	840000	31.2586100	121.4597200	PPLX
1788508	Xinyu	Xinyu	839488	27.8042900	114.9333500	PPLA2
1793703	Taicang	Taicang	831113	31.4477800	121.0938900	PPLA3
1788081	Xuancheng	Xuancheng	774332	30.9525000	118.7552800	PPLA2
1801620	Ma’anshan	Ma'anshan	741531	31.6857900	118.5100800	PPLA2
12324556	Shizuishan	Shizuishan	739400	38.9808200	106.3892000	PPLA2
1787351	Yangquan	Yangquan	731228	37.8575000	113.5633300	PPLA2
1783873	Zhumadian	Zhumadian	721670	32.9794400	114.0294400	PPLA2
1815463	Changzhi	Changzhi	699514	35.2088900	111.7386100	PPL
1785738	Yuncheng	Yuncheng	680036	35.0230600	110.9927800	PPLA2
2035513	Panshan	Panshan	625040	41.1880600	122.0494400	PPL
1806096	Jiaozhou	Jiaozhou	619266	36.2838900	120.0033300	PPLA3
13512502	Mengzi	Mengzi	595100	23.3677900	103.3821200	PPLA2
2033370	Yingkou	Yingkou	591159	40.6647200	122.2317600	PPLA2
1809412	Guli	Guli	536000	28.8816200	120.0330800	PPL
1796068	Shangluo	Shangluo	531696	33.8666700	109.9305600	PPLA2
1790396	Xianning	Xianning	512517	29.8434700	114.3220100	PPLA2
12492662	Mianzhu, Deyang, Sichuan	Mianzhu, Deyang, Sichuan	510000	31.3378600	104.2205700	PPLL
13527052	Chéngguān Qū	Chengguan Qu	478275	29.6384200	91.0444100	PPLA2
1805741	Jincheng	Jincheng	476945	35.5022200	112.8327800	PPLA2
1794794	Shouguang	Shouguang	473620	36.8800000	118.7375000	PPL
1805680	Jingdezhen	Jingdezhen	473561	29.2947000	117.2078900	PPLA2
1816858	Basuo	Basuo	444458	19.1026700	108.6656500	PPLA3
2038365	Bei’an	Bei'an	436444	48.2666700	126.6000000	PPL
1809152	Guyuan	Guyuan	411854	36.0066700	106.2808300	PPLA2
1810458	Gaomi	Gaomi	391986	36.3833300	119.7527800	PPLA3
7304020	Fenghuang	Fenghuang	370000	27.9355700	109.5996100	PPL
8537264	Huanggang	Huanggang	366769	30.4514300	114.8703500	PPLA2
1817990	Anqiu	Anqiu	364208	36.4341700	119.1925000	PPL
8067345	Lhoka	Lhoka	353700	29.2430100	91.7723900	PPLA2
1798900	Pengze	Pengze	350000	29.8988500	116.5457200	PPLA3
8054802	Xilinhot	Xilinhot	349953	43.9388900	116.0702100	PPLA2
1813206	Daye	Daye	347406	30.0833300	114.9500000	PPL
12277239	Yunlong	Yunlong	345393	34.2528100	117.2516700	PPLA3
1785716	Pizhou	Pizhou	343421	34.3113900	117.9502800	PPLA3
1794479	Laixi	Laixi	341470	36.8591700	120.5269400	PPLA3
2034439	Tieling	Tieling	333907	42.2930600	123.8413900	PPL
12358476	Hechi	Hechi	330131	24.6928500	108.0837600	PPLA2
1803590	Lincang	Lincang	323708	23.8797200	100.0945500	PPLA2
1787323	Yangshuo	Yangshuo	300000	24.7808100	110.4896700	PPLS
1803364	Linqu	Linqu	299646	36.5155600	118.5397200	PPL
1281743	Artux	Artux	285000	39.7084200	76.1797100	PPLA2
1804866	Kaili	Kaili	275745	26.5858300	107.9797200	PPLA2
12492660	Longling County	Longling County	270000	24.5866300	98.6893400	PPLA3
2036670	Hulan Ergi	Hulan Ergi	265344	47.2041700	123.6333300	PPL
1812228	Dongtai	Dongtai	262873	32.8523100	120.3094700	PPLA3
2034400	Tongliao	Tongliao	261110	43.6125000	122.2652800	PPLA2
1799471	Nianbo	Nianbo	260184	36.4800000	102.4163900	PPL
1815669	Changle	Changle	259161	36.7058300	118.8275000	PPL
2036458	Jining	Jining	258757	41.0275000	113.1058300	PPL
10942183	Rugao	Rugao	257400	32.3703500	120.5764900	PPLA3
1793899	Suicheng	Suicheng	256665	33.8963000	117.9330700	PPLA3
1800234	Nada	Nada	256652	19.5213400	109.5789500	PPLA3
1787031	Yanzhou	Yanzhou	254788	35.5527800	116.8286100	PPL
1792260	Wafangdian	Wafangdian	250591	39.6183300	122.0080600	PPL
1806988	Huayin	Huayin	242488	34.5652800	110.0663900	PPL
1805012	Jiyuan	Jiyuan	242143	35.0891200	112.5881500	PPLA2
1790371	Xiantao	Xiantao	239406	30.3708000	113.4429400	PPL
1786731	Qingzhou	Qingzhou	236406	36.6966700	118.4797200	PPL
1785974	Yuci	Yuci	235929	37.6802800	112.7319400	PPLX
1807508	Huanggang	Huanggang	225956	23.6770400	116.9996100	PPLA3
1805618	Jingling	Jingling	224871	30.6500000	113.1000000	PPL
1788618	Xintai	Xintai	222459	35.9005600	117.7519400	PPL
1790894	Wuxue	Wuxue	220661	29.8505800	115.5525000	PPLA3
1791249	Wuhai	Wuhai	218427	39.6844200	106.8158300	PPLA2
12358616	Yintai	Yintai	217509	35.1152400	109.0970200	PPLA3
1805298	Jinzhou	Jinzhou	215386	39.1000000	121.7166700	PPL
1801909	Luojiang	Luojiang	212186	31.3049700	104.5048400	PPLA3
2037078	Hailar	Hailar	211066	49.2000000	119.7000000	PPLA3
1814082	Daliang	Daliang	210411	22.8406700	113.2503000	PPLA4
1808931	Hangu	Hangu	208369	39.2488900	117.7891700	PPL
13512708	Nyingchi	Nyingchi	200000	29.6488500	94.3550900	PPLA2
1803551	Beiliu	Beiliu	199769	22.7072200	110.3491700	PPL
1811764	Duyun	Duyun	198516	26.2666700	107.5166700	PPL
1804850	Kaiyuan	Kaiyuan	198423	23.6976700	103.3037200	PPL
13512503	Lushui	Lushui	197000	25.8232000	98.8585300	PPLA2
1798972	Peicheng	Peicheng	195363	34.7361100	116.9247200	PPLA3
1811619	Ezhou	Ezhou	193652	30.4000000	114.8333300	PPL
1806696	Humen	Humen	191891	22.8189900	113.6730600	PPLA4
2037086	Haicheng	Haicheng	191651	40.8515800	122.7475400	PPLA3
1804578	Laizhou	Laizhou	188000	37.1807300	119.9421700	PPLA3
7910932	Shangri-La	Shangri-La	186400	27.8251100	99.7077900	PPLA2
1785462	Zaoyang	Zaoyang	184509	32.1272200	112.7541700	PPL
1784617	Zhenping Chengguanzhen	Zhenping Chengguanzhen	181528	33.0331400	112.2332100	PPLA3
12492669	Pingwu County	Pingwu County	180000	32.4073200	104.5273800	PPLL
1789137	Xindi	Xindi	175761	29.8166700	113.4666700	PPL
2036401	Jiutai	Jiutai	175115	44.1525000	125.8327800	PPL
2037620	Dongling	Dongling	171454	41.8144400	123.5758300	PPL
1804586	Laiyang	Laiyang	169594	36.9758300	120.7136100	PPL
2034312	Ulanhot	Ulanhot	165846	46.0833300	122.0833300	PPL
1794060	Songcheng	Songcheng	165730	26.8819400	120.0011100	PPLA4
1811200	Fengcheng	Fengcheng	161850	34.7038800	116.5871700	PPLA3
1784554	Zhicheng	Zhicheng	159383	30.2955600	111.5047200	PPLA4
1919014	Lianghu	Lianghu	155000	29.9915200	120.8984500	PPLA4
2038342	Beipiao	Beipiao	154999	41.7919400	120.7791700	PPL
1809879	Guangshui	Guangshui	154771	31.6199000	113.9978000	PPLA4
1816265	Boshan	Boshan	153596	36.4833300	117.8333300	PPL
1814786	Yangchun	Yangchun	153547	22.1666700	111.7833300	PPL
1798919	Pengpu	Pengpu	152725	31.2855000	121.4367000	PPL
2034638	Sujiatun	Sujiatun	148113	41.6591700	123.3391700	PPL
1281105	Yushu	Yushu	141308	33.0011800	97.0089300	PPLA2
2037222	Gongzhuling	Gongzhuling	140909	43.5007500	124.8197900	PPL
2036776	Huadian	Huadian	139047	42.9633300	126.7477800	PPL
2037335	Fuyu	Fuyu	138704	45.1833300	124.8166700	PPL
7303248	Jiashan	Jiashan	137112	30.8491800	120.9258300	PPLX
1794806	Huinong	Huinong	136570	39.2333300	106.7694400	PPL
2036597	Jiagedaqi	Jiagedaqi	135760	50.4166700	124.1166700	PPL
1805962	Jiawang	Jiawang	133861	34.4327800	117.4419400	PPLA3
1798473	Puqi	Puqi	132891	29.7166700	113.8833300	PPL
1791272	Wugang	Wugang	132457	26.7279000	110.6319800	PPLA3
1813344	Dawukou	Dawukou	131880	39.0419400	106.3958300	PPL
1794035	Songjiang	Songjiang	130218	31.0344300	121.2232600	PPLA3
1791325	Wuda	Wuda	129922	39.4994400	106.7116700	PPL
1804208	Leiyang	Leiyang	129116	26.4023800	112.8590800	PPLA3
1280037	Shache	Shache	128145	38.4166700	77.2405600	PPL
1885823	Jiangyou	Jiangyou	127225	31.7666700	104.7166700	PPL
1805543	Jingzhi	Jingzhi	126703	36.3100000	119.3875000	PPL
1789703	Xiazhen	Xiazhen	125667	34.8022200	117.1116700	PPL
1809062	Haimen	Haimen	125427	23.1934600	116.6121900	PPLA4
1796421	Shahecheng	Shahecheng	125132	36.9383300	114.5058300	PPL
1804252	Lecheng	Lecheng	124268	25.1280000	113.3504100	PPLA3
2036403	Jiupu	Jiupu	123843	41.0666700	122.9500000	PPL
1801799	Luoyang	Luoyang	123144	23.1624400	114.2734200	PPLA3
1807112	Huangzhou	Huangzhou	122563	30.4500000	114.8000000	PPL
1788268	Xiulin	Xiulin	122411	29.7166700	112.4000000	PPL
1784178	Zhoucun	Zhoucun	122402	36.8166700	117.8166700	PPL
2033824	Xilin Hot	Xilin Hot	120965	43.9666700	116.0333300	PPL
1803782	Lichuan	Lichuan	120587	30.3000000	108.8500000	PPL
2037411	Fengcheng	Fengcheng	120514	40.4536100	124.0716700	PPL
13308659	Bao'an Centre	Bao'an Centre	120170	22.5795300	113.9163000	PPL
2035966	Longjing	Longjing	117185	42.7713100	129.4230700	PPLA3
1809408	Gulin	Gulin	116527	28.0422300	105.8103800	PPLA3
1815276	Chenggu	Chenggu	116375	33.1491700	107.3258300	PPLA3
2033536	Yakeshi	Yakeshi	116284	49.2833300	120.7333300	PPLA3
1818020	Anliu	Anliu	115560	23.6982400	115.6795300	PPLA4
1800498	Mingshui	Mingshui	114858	36.7166700	117.5000000	PPL
1791706	Wayaobu	Wayaobu	113698	37.1361100	109.6597200	PPLA3
2035399	Songyuan	Songyuan	113611	45.1290200	124.8276900	PPLA2
1801615	Maba	Maba	113609	24.6841300	113.5983900	PPLA3
2036337	Kaiyuan	Kaiyuan	112462	42.5330600	124.0402800	PPL
1813425	Datun	Datun	110258	34.8092300	116.9017400	PPL
1803352	Linshui	Linshui	109955	36.4247200	114.2047200	PPL
1795184	Shilong	Shilong	109733	23.1144400	113.8472200	PPLA4
1806439	Jianchang	Jianchang	109108	27.5583100	116.6397800	PPLA3
1786546	Zhongxiang	Zhongxiang	108883	31.1661100	112.5830600	PPL
2037712	Dehui	Dehui	108818	44.5333300	125.7000000	PPL
1787828	Xuyong	Xuyong	108352	28.1699200	105.4345200	PPLA3
2036595	Jalai Nur	Jalai Nur	107828	49.4500000	117.7000000	PPLA4
1803886	Anning	Anning	106795	24.9227100	102.4849600	PPLA3
1816221	Buhe	Buhe	106347	30.2875700	112.2297900	PPLA4
1784820	Xinghua	Xinghua	105918	32.9391700	119.8341700	PPL
12324302	Yidu	Yidu	105070	36.7712100	118.4245400	PPLA4
1800829	Wuchuan	Wuchuan	104168	21.4571300	110.7659100	PPL
2035196	Salaqi	Salaqi	104090	40.5413900	110.5108300	PPLA3
2036418	Jishu	Jishu	103988	44.3166700	126.8000000	PPL
1816865	Bashan	Bashan	103748	27.7682300	116.0501700	PPLA3
1997228	Hedong	Hedong	101825	23.9196000	115.7801000	PPLA4
1807738	Huacheng	Huacheng	101165	24.0670300	115.6130900	PPLA4
1788492	Xinzhai	Xinzhai	100168	36.4000000	118.6166700	PPL
1802171	Kangding	Kangding	100000	30.0022200	101.9569000	PPLA2
1797959	Qincheng	Qincheng	99987	27.2127000	116.5300800	PPLA3
12358512	Menghuan	Menghuan	99970	24.4353200	98.5837500	PPLA3
1812256	Dongsheng	Dongsheng	99809	39.8160900	109.9776300	PPL
1803522	Linghe	Linghe	99069	36.3641700	119.0769400	PPL
2033766	Xingcheng	Xingcheng	98968	40.6166700	120.7166700	PPL
1786783	Yeyuan	Yeyuan	97936	36.4166700	118.5000000	PPL
1809849	Guanhu	Guanhu	97705	34.4252800	117.9952800	PPL
1807761	Houzhen	Houzhen	96737	36.9913600	118.9658200	PPL
1810136	Gongguan	Gongguan	96492	21.8000000	109.6000000	PPL
1802177	Lubu	Lubu	95820	23.1723300	112.2829800	PPLA4
1805408	Jinsha	Jinsha	95647	32.0898200	121.0735500	PPLA3
1795632	Shenjiamen	Shenjiamen	95433	29.9576300	122.2980200	PPLA4
1789998	Xiaoshan	Xiaoshan	95234	30.1674600	120.2588300	PPLA3
1811844	Dunhou	Dunhou	94445	27.0500000	114.9000000	PPLA3
1816821	Bayan Hot	Bayan Hot	94445	38.8386100	105.6686100	PPLA3
1786455	Yishui	Yishui	94115	35.7847200	118.6280600	PPL
1813755	Daotian	Daotian	93728	36.8338900	118.8977800	PPL
1529626	Baijiantan	Baijiantan	93697	45.6929800	85.1394200	PPL
2037930	Dalai	Dalai	93297	45.5000000	124.3000000	PPL
1793315	Tangwu	Tangwu	93260	36.4466700	118.8597200	PPL
1805947	Jiayue	Jiayue	93228	36.0236100	119.1761100	PPL
12324243	Yingqiu	Yingqiu	92564	36.5266300	118.9928500	PPL
1812621	Dongcun	Dongcun	92282	36.7766700	121.1597200	PPL
1813828	Danjiangkou	Danjiangkou	92008	32.5427800	111.5086100	PPL
1806960	Huazhou	Huazhou	91701	21.6333300	110.5833300	PPL
1788944	Xingren	Xingren	91579	25.4333300	105.2333300	PPLA3
12324474	Tanfang	Tanfang	91460	36.6997700	118.6708700	PPLA4
2036075	Lingyuan	Lingyuan	91418	41.2400000	119.4011100	PPL
1808879	Hanting	Hanting	90637	36.7708300	119.2108300	PPL
1792592	Tongren	Tongren	90593	27.7172200	109.1852800	PPLA2
1789462	Xihe	Xihe	90422	31.6863500	113.4658500	PPLA4
1794140	Sishui	Sishui	90175	35.6488900	117.2758300	PPL
1810668	Gantang	Gantang	90000	27.4375000	111.9730600	PPL
1807695	Huaidian	Huaidian	89978	33.4333300	115.0333300	PPL
1817456	Baisha	Baisha	89759	21.7166700	109.6833300	PPL
1804162	Lengshuitan	Lengshuitan	88935	26.4111000	111.5955900	PPL
1789691	Xiazhuang	Xiazhuang	88710	36.4491700	119.8355600	PPL
1812138	Dongxing	Dongxing	88607	21.5500000	107.9666700	PPL
1803402	Linjiacun	Linjiacun	88509	35.9938900	119.6502800	PPL
1808133	Honghe	Honghe	88458	36.4027800	118.9180600	PPL
1808977	Hanchuan	Hanchuan	87737	30.6500000	113.7666700	PPL
1792795	Tiefu	Tiefu	87689	34.5333300	118.0333300	PPL
1787925	Xujiang	Xujiang	87459	26.8394500	116.3201100	PPLA3
2035746	Mishan	Mishan	87257	45.5500000	131.8833300	PPL
1794825	Shizilu	Shizilu	86749	35.1711100	118.8288900	PPL
1818019	Anlong	Anlong	86416	25.1000000	105.5166700	PPLA3
1800088	Nanfeng	Nanfeng	86129	23.7269500	111.7972300	PPLA4
11778484	Longnan	Longnan	85826	33.3979100	104.9170300	PPLA2
2036933	Helong	Helong	85756	42.5397400	128.9972200	PPLA4
1800107	Nanding	Nanding	85495	36.7483300	118.0558300	PPL
1280757	Laojunmiao	Laojunmiao	84769	39.8333300	97.7333300	PPLA4
1893595	Dacheng	Dacheng	84620	19.5092700	109.3927500	PPLA4
1800629	Mianyang	Mianyang	84606	33.1570300	106.6944500	PPLA3
1813088	Dazhong	Dazhong	84323	33.1997300	120.4578000	PPLA3
1805334	Jinxiang	Jinxiang	84231	27.4326500	120.6062500	PPL
12324303	Dongxia	Dongxia	84083	36.7491800	118.5826800	PPLA4
1786515	Yinma	Yinma	83872	36.6608300	119.4625000	PPL
1799574	Nanzhang Chengguanzhen	Nanzhang Chengguanzhen	83604	31.7839400	111.8275200	PPLA3
1808747	Hecun	Hecun	83009	36.5333300	114.1111100	PPL
1799348	Ningyang	Ningyang	82994	35.7641700	116.7913900	PPL
1786060	Yuanping	Yuanping	82883	38.7152800	112.7575000	PPL
1817884	Aoxi	Aoxi	82717	27.4258900	115.8364300	PPLA3
1813033	Liping	Liping	82710	26.2311100	109.1313900	PPL
1815585	Changqing	Changqing	82598	36.5575000	116.7272200	PPL
12277235	Dali Old Town	Dali Old Town	82566	25.6886300	100.1589400	PPL
1789118	Xindian	Xindian	82555	36.7975000	118.2944400	PPL
1786676	Yima	Yima	82509	34.7380600	111.8838900	PPL
1798182	Qiaoguan	Qiaoguan	82467	36.5644400	118.8838900	PPL
1549817	Anguo	Anguo	82181	34.8305600	116.8194400	PPL
1808103	Donghe	Donghe	81953	32.2334100	106.3012600	PPLA3
1785964	Yudong	Yudong	81408	29.3850000	106.5194400	PPL
1788269	Xiugu	Xiugu	81153	27.9113200	116.7763700	PPLA3
1811440	Feicheng	Feicheng	80929	35.2605600	117.9675000	PPL
1795941	Shanting	Shanting	80843	35.0752800	117.4577800	PPL
1804935	Junlian	Junlian	80708	28.1710600	104.5116200	PPLA3
1549667	Nianzhuang	Nianzhuang	80617	34.2972200	117.7722200	PPL
1784055	Zhuanghe	Zhuanghe	80384	39.7008300	122.9911100	PPL
1816890	Baoying	Baoying	80292	33.2291700	119.3091700	PPL
2037823	Dashiqiao	Dashiqiao	80223	40.6373200	122.5025100	PPLA3
1789649	Xichang	Xichang	80064	21.6333300	108.9500000	PPL
12324301	Huanglou	Huanglou	80055	36.6470900	118.6055400	PPLA4
1811794	Dushan	Dushan	80045	25.8333300	107.5333300	PPL
1549774	Songlou	Songlou	79763	34.5723100	116.6023900	PPL
1793533	Taixing	Taixing	79655	32.1666700	120.0136100	PPLA3
1790885	Wuyang	Wuyang	79070	31.9925000	116.2472200	PPL
1815847	Chaigou	Chaigou	79043	36.2488900	119.6241700	PPL
1788452	Xinzhou	Xinzhou	78767	30.8666700	114.8000000	PPL
1794971	Shitanjing	Shitanjing	78765	39.2341700	106.3438900	PPL
1808517	Hengbei	Hengbei	78575	23.8796800	115.7254600	PPL
12324246	Yishan	Yishan	78408	36.2210700	118.6966300	PPLA4
1798634	Pingyi	Pingyi	78254	35.5005600	117.6308300	PPL
1803374	Linping	Linping	78180	30.4225000	120.2972200	PPLA3
1805175	Xixiang	Xixiang	78022	22.5930600	113.8889000	PPLA4
1807090	Huankou	Huankou	77758	34.8700000	116.6697200	PPL
1807339	Huangmei	Huangmei	77633	30.1923500	116.0249600	PPLA3
1789176	Feicheng	Feicheng	77606	36.2486100	116.7658300	PPL
1805267	Jishui	Jishui	77540	33.7333300	115.4000000	PPL
12324287	Baicheng	Baicheng	77235	36.3274300	119.7787500	PPLA4
1813927	Damiao	Damiao	77179	34.2641100	117.3637900	PPL
1805833	Jiexiu	Jiexiu	77178	37.0244400	111.9125000	PPL
2036653	Hunchun	Hunchun	77028	42.8675000	130.3580600	PPLA3
1914927	Sandu	Sandu	76757	19.7894000	109.2150000	PPLA4
1784939	Zhaodun	Zhaodun	76691	34.3027000	117.8569900	PPL
1783554	Yaxing	Yaxing	76427	19.4477800	109.2627300	PPLA4
1797471	Qiuji	Qiuji	76343	33.8000000	118.0000000	PPL
1794782	Shouxian	Shouxian	76030	34.8464800	116.4588400	PPL
1803266	Lintong	Lintong	75882	34.3780300	109.2089200	PPLA3
12324299	Kanjia	Kanjia	75669	36.3722700	119.5820800	PPLA4
2038118	Chaoyang	Chaoyang	75347	42.6622300	126.0263000	PPLA3
1806840	Huilong	Huilong	74818	31.8111100	121.6550000	PPLA3
1816751	Beidao	Beidao	74767	34.5686100	105.8933300	PPLA3
1795919	Shancheng	Shancheng	74459	34.7952800	116.0816700	PPL
1785022	Zhangzhai	Zhangzhai	74433	34.6166700	116.9500000	PPL
2033675	Xinmin	Xinmin	74139	41.9908300	122.8252800	PPL
1549743	Zhangzhuang	Zhangzhuang	74114	34.5194400	117.0055600	PPL
1809610	Gucheng Chengguanzhen	Gucheng Chengguanzhen	74038	32.2660400	111.6347600	PPLA3
1785655	Yunyang	Yunyang	73922	33.4474300	112.7142200	PPL
1804442	Lanxi	Lanxi	73706	29.2158800	119.4715600	PPL
2037252	Genhe	Genhe	73631	50.7833300	121.5166700	PPLA3
12324304	Heguan	Heguan	73470	36.8899800	118.5737900	PPLA4
7290013	Shixing	Shixing	72996	24.9482400	114.0657200	PPL
1812597	Dongdu	Dongdu	72957	35.8500000	117.7000000	PPL
1812427	Dongkan	Dongkan	72789	33.9997200	119.8308300	PPL
1800430	Miyang	Miyang	72485	24.4041700	103.4427800	PPLA3
1806188	Jiangzhuang	Jiangzhuang	72453	36.4944400	119.7941700	PPL
2037391	Beichengqu	Beichengqu	72444	40.4394400	113.1536100	PPLA3
1788462	Xinzhi	Xinzhi	72303	36.4988900	111.7047200	PPL
1920772	Zhoucheng	Zhoucheng	72070	35.9122200	116.3116700	PPL
1816176	Caidian	Caidian	71891	30.5833300	114.0333300	PPLA3
2033602	Xiuyan	Xiuyan	71614	40.2927800	123.2744400	PPL
1807035	Huashan	Huashan	71281	34.6300000	116.7358300	PPL
1818016	Anlu	Anlu	71198	31.2575000	113.6783300	PPLA3
2036283	Kuandian	Kuandian	70867	40.7286100	124.7847200	PPL
13308625	Shenzhen City Centre	Shenzhen City Centre	70826	22.5358900	114.0771000	PPLA3
1798548	Poyang	Poyang	70787	28.9924200	116.6675400	PPLA3
1786357	Yongfeng	Yongfeng	70783	27.4549300	112.1694300	PPLA3
2037240	Gongchangling	Gongchangling	70761	41.1166700	123.4500000	PPL
2034918	Shiguai	Shiguai	70357	40.7058300	110.2855600	PPLA3
1810846	Fuyang	Fuyang	70183	30.0533300	119.9519400	PPLA3
1789799	Haining	Haining	70171	30.5362900	120.6863800	PPLA3
1795986	Shankou	Shankou	70153	21.6000000	109.7166700	PPL
1800764	Mengcheng Chengguanzhen	Mengcheng Chengguanzhen	69916	33.2661100	116.5660500	PPLA3
12358513	Fengping	Fengping	69586	24.3973500	98.5177000	PPLA4
1815188	Chengxian Chengguanzhen	Chengxian Chengguanzhen	69427	33.7477500	105.7329400	PPLA3
1805884	Jiehu	Jiehu	69245	35.5427800	118.4550000	PPL
2036069	Linjiang	Linjiang	69149	41.8069400	126.9077800	PPLA3
2033934	Xiaoshi	Xiaoshi	68994	41.2971100	124.1209200	PPLA3
2036959	Heishan	Heishan	68603	41.6891700	122.1127800	PPL
1798946	Pengcheng	Pengcheng	68442	36.4311100	114.1700000	PPL
1800519	Mingguang	Mingguang	68351	32.7801700	117.9637800	PPL
1800521	Minggang	Minggang	67945	32.4586100	114.0486100	PPL
1793286	Tangzhai	Tangzhai	67936	34.4327800	116.5911100	PPL
1787873	Xunyang	Xunyang	67929	32.8238900	109.3652800	PPLA3
2034691	Songjianghe	Songjianghe	67672	42.1859000	127.4789500	PPLA4
1801850	Luorong	Luorong	67593	24.4058300	109.6086100	PPL
1802136	Lüeyang Chengguanzhen	Lueeyang Chengguanzhen	67496	33.3320500	106.1549600	PPLA3
1810472	Gaoliu	Gaoliu	67339	36.8000000	118.5000000	PPL
1788461	Xinzhou	Xinzhou	67316	19.7144600	109.3114600	PPLA4
2035453	Pingzhuang	Pingzhuang	67273	42.0372200	119.2888900	PPLA3
1792936	Tianliu	Tianliu	67165	37.0000000	118.7833300	PPL
12279164	Wanggou	Wanggou	67140	34.6714700	116.4921300	PPLA4
13308594	Shajing Town	Shajing Town	67093	22.7384600	113.8075500	PPL
12324473	Shaozhuang	Shaozhuang	66728	36.7470100	118.3165500	PPLA4
1815184	Chengyang	Chengyang	66588	35.5794400	118.8327800	PPL
2035182	Sanchazi	Sanchazi	66576	42.0816700	126.6002800	PPL
12277246	Daxu	Daxu	66563	34.2823900	117.5526600	PPLA4
2036685	Huinan	Huinan	66315	42.6225000	126.2613900	PPL
1816620	Beimeng	Beimeng	66277	36.6044400	119.4955600	PPL
2036713	Huanren	Huanren	66147	41.2647200	125.3666700	PPL
1786969	Yaoji	Yaoji	65897	34.0666700	117.8166700	PPL
1800675	Mengyin	Mengyin	65889	35.7069400	117.9263900	PPL
1280951	Jietou	Jietou	65843	25.4274000	98.6532400	PPL
1816813	Bayiji	Bayiji	65830	34.2666700	117.6833300	PPL
1796186	Shangkou	Shangkou	65770	36.9655600	118.8830600	PPL
2037820	Dashitou	Dashitou	65683	43.3066700	128.5113900	PPL
1807467	Huanghua	Huanghua	65646	35.8891700	119.4577800	PPL
1817858	Babu	Babu	65603	24.4166700	111.5166700	PPL
2033423	Yebaishou	Yebaishou	65536	41.3975000	119.6408300	PPL
1807645	Huaiyuan Chengguanzhen	Huaiyuan Chengguanzhen	65530	32.9589300	117.1656600	PPLA3
1816406	Bianzhuang	Bianzhuang	65381	34.8486100	118.0447200	PPL
1793747	Suyangshan	Suyangshan	65333	34.3927800	117.7555600	PPL
2034226	Hepingjie	Hepingjie	65298	42.0597200	126.9158300	PPLA4
1802880	Liuxin	Liuxin	65258	34.3686100	117.1150000	PPL
1815971	Caoqiao	Caoqiao	65243	34.3405000	118.1103800	PPL
1804645	Kunyang	Kunyang	65009	27.6658300	120.5658300	PPL
1795241	Shikang	Shikang	64818	21.7666700	109.3166700	PPL
1811378	Fenggang	Fenggang	64715	27.5456600	116.2145600	PPLA3
1798973	Picheng	Picheng	64585	34.4666700	117.9666700	PPL
1804874	Kaihua	Kaihua	64404	23.3695000	104.2772100	PPLA3
1785698	Yunmeng Chengguanzhen	Yunmeng Chengguanzhen	64390	31.0625100	113.7654500	PPLA3
7328899	Dengbu	Dengbu	63814	28.2084000	116.8171700	PPLA3
1787646	Yangcun	Yangcun	63756	39.3638900	117.0602800	PPL
1802020	Lulou	Lulou	63704	34.7166700	116.7666700	PPL
1789693	Xiazhuang	Xiazhuang	63285	34.9161100	118.6388900	PPL
1815779	Changcheng	Changcheng	63208	36.0905600	119.4516700	PPL
1280703	Liuku	Liuku	63013	25.8505000	98.8556700	PPLA3
1549819	Shizhai	Shizhai	62956	34.8055600	116.6388900	PPL
12324298	Jinggou	Jinggou	62917	36.2817600	119.5518500	PPLA4
1549756	Fanlou	Fanlou	62859	34.4809100	116.8524800	PPL
1815678	Changle	Changle	62763	21.8333300	109.4166700	PPL
